"","logFC","logCPM","LR","PValue","FDR"
"SHC4",2.00207370857364,-0.623775504432032,18.3902258683486,1.79978832826843e-05,4.11100278137301e-05
"SHCBP1",3.96334335861047,1.91509149591322,194.667796333958,3.04449403456774e-44,3.4704834754675e-42
"SHISA3",1.22979923850212,0.679405442357243,11.5479747941239,0.000678230941952225,0.00123880259230916
"SHISA4",1.23251758817509,3.74435489905993,30.7661585207345,2.91069949494129e-08,9.71373826377709e-08
"SIGLEC11",-2.52455755880515,-0.132342386032597,199.049309112172,3.36741266495601e-45,4.09664144122421e-43
"SIGLEC14",-1.84620054681671,-0.219785008510688,55.8754622843059,7.72102442603492e-14,5.33288504845933e-13
"SIGLEC15",1.91542801739255,-0.289269896211912,20.8593524588925,4.94272905149766e-06,1.21797256984735e-05
"SIGLEC1",-1.5308421489124,3.41823798648189,95.8451345675233,1.2423095035852e-22,2.53665933475359e-21
"SIGLEC7",-2.12612322966648,0.64140845930823,221.069550254701,5.28554679209551e-50,9.68593176065401e-48
"SIGLEC8",-1.23210477237283,-0.526252585839316,31.5838904845929,1.91007568772256e-08,6.5588628394591e-08
"SIGLEC9",-1.62985832757412,0.452700244695482,118.375591361906,1.43476763153913e-27,4.78597488520552e-26
"SILV",3.34907163264703,5.92547196892657,36.2718778633835,1.71622541036627e-09,6.78661438565214e-09
"SIPA1L2",1.30237974883695,5.08853323847371,33.1726434863831,8.43286173181266e-09,3.04901446781848e-08
"SIPA1L3",1.09984799349503,4.39474777504129,52.660017288844,3.96582976915254e-13,2.48973623451957e-12
"SIX1",6.2611643252071,-0.0242663638865455,109.232113700982,1.44352406307604e-25,3.95045328188124e-24
"SIX2",6.27060217461672,-0.298753304408042,82.9963622467639,8.22045291951285e-20,1.18415419816704e-18
"SIX4",3.69120794522094,0.419912103338603,99.5918120934891,1.87277102710866e-23,4.10789487264426e-22
"SI",8.57130595955544,0.608462570774442,12.0011753335569,0.000531670095568753,0.000984521357578516
"SKA1",5.05370205518381,2.38066467648305,244.93342204616,3.30402902242357e-55,1.49476337992581e-52
"SKA3",4.21605542870053,2.08558738818378,218.303594592154,2.12040705452855e-49,3.56943406144301e-47
"SKAP1",-1.44345073475224,3.18321735151613,52.8362198916526,3.62553411461515e-13,2.28601295197228e-12
"SLAIN1",-1.58277173880189,1.60687980675043,44.3169232412807,2.7929133474998e-11,1.39664962113142e-10
"SLC10A1",-1.18182801691396,7.48233470550147,17.0423165283942,3.65559893100037e-05,7.99669170808286e-05
"SLC12A1",3.26880293922531,1.65710259841396,19.4013001807431,1.05934914565516e-05,2.49938030991684e-05
"SLC16A11",1.35260743848258,4.41119157743665,17.996664238914,2.21292406695736e-05,4.99399870886076e-05
"SLC16A14",1.71320251268836,3.40813739284568,21.4726815604736,3.58905448609206e-06,9.02218124590288e-06
"SLC16A2",-1.07840172063252,6.04952265720264,41.1335406954886,1.42175487874071e-10,6.474597477046e-10
"SLC16A3",1.57815230275107,4.45970639623365,35.2582724225532,2.88752961298029e-09,1.10941523904235e-08
"SLC16A4",-1.56241802118622,2.18738413749634,47.4238208315273,5.71835521247862e-12,3.0947524639646e-11
"SLC16A9",2.16869816493857,2.84478871535728,20.57086707523,5.74639715090489e-06,1.40667216019023e-05
"SLC19A3",-1.2955664889092,4.17704509625868,50.9641846313946,9.4066777017201e-13,5.61568961186812e-12
"SLC1A1",-1.17902224515394,5.50912185935066,27.9217137921215,1.2632417331879e-07,3.8549642857001e-07
"SLC1A3",1.43239035215488,2.95434733413403,39.5316810602209,3.2278015900107e-10,1.40919431901643e-09
"SLC1A7",1.84742772973019,2.9188010899164,18.4924879430081,1.7057529420135e-05,3.91598245187591e-05
"SLC22A10",-1.96724651023018,4.86811779543273,67.5412053703086,2.06329554296495e-16,1.98210547946274e-15
"SLC22A11",4.33685594057058,3.56253353434361,51.2247367668172,8.23740430752234e-13,4.95854063035347e-12
"SLC22A12",5.39503355601802,3.67230409215814,36.4935847579159,1.53169541841414e-09,6.10023509556577e-09
"SLC22A15",2.06792990976754,1.77798666252117,42.41232443475,7.392275446434e-11,3.49960665918983e-10
"SLC22A17",1.16407096932394,3.39462046616668,10.0718597032674,0.00150550996912815,0.00260802534678331
"SLC22A1",-2.07729319893152,7.60386886797351,52.1822351654992,5.05816655017493e-13,3.12135878716464e-12
"SLC22A3",-1.00926007039317,8.28020942925509,36.115482166308,1.85963485504146e-09,7.31574287946609e-09
"SLC22A4",2.49087027067849,0.973704679228387,56.1762254616705,6.62578958735403e-14,4.60939720596464e-13
"SLC22A8",7.82238458367866,-0.114323942114643,32.5665238286103,1.15181677627151e-08,4.09198809081783e-08
"SLC26A2",1.40094631300822,3.27974739642895,119.562082287583,7.88874015079059e-28,2.67459698273994e-26
"SLC26A3",2.50611578151233,1.62870870149746,17.534226803913,2.82181924514052e-05,6.27904660496454e-05
"SLC26A6",2.62413281835846,3.89374687737636,233.553609386198,1.00088658210585e-52,2.90040240219032e-50
"SLC26A9",4.54546032342734,1.03799357186337,29.3907665414757,5.91588386193962e-08,1.88602181610438e-07
"SLC27A5",-1.27161140791493,8.90723232704386,34.497266056698,4.26850445060578e-09,1.60298674270869e-08
"SLC28A1",-1.23464688958548,5.08722728936692,23.7322154428676,1.10713704588616e-06,2.98195776991515e-06
"SLC29A2",1.50339429724716,2.31578283126858,41.1073966585509,1.44090010990295e-10,6.5597204059953e-10
"SLC29A4",1.4089153154243,4.5903923555816,15.1789801055805,9.77858895347038e-05,0.000201143268370831
"SLC2A1",1.15660560241447,3.2110908921892,19.7914472832504,8.63682811069916e-06,2.06192876910607e-05
"SLC2A5",4.89744919822397,2.73093190687407,80.9327393806415,2.335324437488e-19,3.18647425838961e-18
"SLC30A2",3.30358103605548,1.45685270695244,25.7704290763013,3.84535101355292e-07,1.10083343134676e-06
"SLC30A3",5.52025083252165,0.727809667367537,61.5028402227068,4.4210495760722e-15,3.60177460398409e-14
"SLC34A2",3.62001552916636,5.57416958297902,16.6286153943445,4.54599517984924e-05,9.81541718399365e-05
"SLC35D1",-1.01809556269792,6.39719555277586,96.2003191795654,1.03828157717918e-22,2.13815112273443e-21
"SLC35E4",1.25468521557115,0.591034338263904,62.7503767375937,2.34636703407721e-15,1.98181771017128e-14
"SLC35F2",1.22191170070711,0.944729453765396,21.8048494912705,3.01836267634871e-06,7.66476696465537e-06
"SLC36A1",1.1056848452024,2.99546371357874,86.2311586424374,1.60085374780308e-20,2.51089487615874e-19
"SLC38A11",1.6405104210404,0.343012180761513,24.0726536791401,9.27684178861404e-07,2.52018837631386e-06
"SLC38A1",1.30086450690405,5.44682538829521,25.6464570187918,4.10047644974238e-07,1.16993688535515e-06
"SLC38A2",-1.03337468185097,8.14004369440233,77.2137743336747,1.53419823261594e-18,1.88534095467674e-17
"SLC38A5",1.93796505606438,0.340602209062771,31.4190176365697,2.07934226605959e-08,7.11076753154692e-08
"SLC38A6",1.45343122622007,2.99993948161391,106.311159051435,6.30205983679735e-25,1.58393958780061e-23
"SLC39A10",1.51858452944007,3.4278497410851,89.1988635159339,3.57054014722881e-21,6.03158806434439e-20
"SLC39A14",-1.0471637498097,8.64779751717626,65.1944936631481,6.78588725981328e-16,6.08669701736783e-15
"SLC39A4",1.45293927378916,4.10262985761392,19.0666666190701,1.26230507477525e-05,2.94890924116852e-05
"SLC39A5",-1.0656623749105,6.78662978250422,18.446374496223,1.74752978377274e-05,4.00110527908872e-05
"SLC41A1",1.03530809963131,3.71090761189017,33.3109801725516,7.85379397783241e-09,2.85175258131627e-08
"SLC41A2",-1.12060345559435,5.37602680298902,62.3142096691967,2.92804723204956e-15,2.44037649846756e-14
"SLC44A3",1.13200093045218,4.07107069508365,24.2173609633985,8.60530760216117e-07,2.35187914208962e-06
"SLC44A4",1.18744702607787,1.12562660114858,8.10399647716406,0.00441677675042404,0.00715791749870019
"SLC44A5",2.78972097425696,2.19436148271328,32.0029448228357,1.53939043529002e-08,5.35972951700182e-08
"SLC45A2",2.36736307603552,0.195294417869985,29.2512973229103,6.35736476759508e-08,2.01699692615547e-07
"SLC45A4",2.06615195869335,2.81159190667827,57.4212167412629,3.51791884652837e-14,2.53251671512636e-13
"SLC46A3",-1.0919589664225,5.80197243748915,28.618984309761,8.81140643794178e-08,2.74328453767921e-07
"SLC4A11",3.57570135266108,0.36168824250832,61.1300478559771,5.34264745976146e-15,4.29936116036502e-14
"SLC4A3",2.96161747332866,0.842405999195983,34.6924762022542,3.86120994524342e-09,1.45949703334958e-08
"SLC4A4",-1.00523879266713,5.0681486848273,23.2826632845977,1.39854973629282e-06,3.70481327215208e-06
"SLC5A10",1.6965957806464,-0.0853463155487148,20.3334914599569,6.50519082862894e-06,1.57992952366184e-05
"SLC5A11",2.82394790710457,0.724872819727052,36.3413217477142,1.65615005158838e-09,6.56519285236718e-09
"SLC5A1",-1.78110358160003,1.59695859280697,15.5436104946277,8.06236742796349e-05,0.000168231324956223
"SLC6A11",2.6277845942444,1.77886523408401,12.0944870346224,0.000505711261839022,0.000938613068928656
"SLC6A12",-1.17494298747467,5.30944447269573,32.2510115585499,1.35486532583346e-08,4.75961788936933e-08
"SLC6A13",-1.02782114873674,2.60265648352652,18.093108644771,2.10361407642229e-05,4.76663343001495e-05
"SLC6A14",7.01302545856967,0.0520132700222209,27.4141509826692,1.64225103892257e-07,4.93152215110601e-07
"SLC6A15",7.19715099285263,-0.356629221244873,16.7359408060484,4.29594152569766e-05,9.30744469732492e-05
"SLC6A2",3.3126313375804,2.87668165569143,12.5328945582785,0.000399849907922295,0.000754316799190912
"SLC6A8",3.01625084378888,4.68619435660776,68.4926654811499,1.27350383302033e-16,1.25932479444231e-15
"SLC6A9",2.20059295002079,1.93544648880714,65.998295387076,4.51313132178794e-16,4.15891802326697e-15
"SLC7A10",6.35348195323052,1.03050351473396,38.5980324842191,5.20713885168458e-10,2.20549295365236e-09
"SLC7A11",4.75996130250343,3.21323574745198,113.784897741935,1.45239510469167e-26,4.44531161323919e-25
"SLC7A14",3.2616157593468,-0.560940719566369,21.7838549866559,3.05157218476834e-06,7.74095155403738e-06
"SLC7A1",1.00387393491344,3.0342969412388,16.4536033026172,4.98553312513123e-05,0.00010697430421302
"SLC7A2",-1.18176781771894,7.82931986971656,41.6796343555944,1.07523196277409e-10,4.98435258568058e-10
"SLC7A6",1.23500805873669,4.01368616917823,97.5804827509724,5.17111264430874e-23,1.08811333941363e-21
"SLC7A8",-1.44937990400985,2.78697337845543,68.2447842602948,1.44408505572068e-16,1.41543800620639e-15
"SLC8A1",-1.22664383643617,1.7128959491917,86.2995631619073,1.54642689803305e-20,2.43079502745107e-19
"SLC9A3",5.37586881041298,1.25717860880081,53.0570365497316,3.24002234776949e-13,2.0572720845903e-12
"SLC9A9",-1.12632964876215,2.05199156983207,67.4099856914696,2.20529167831695e-16,2.11570627084126e-15
"SLCO1B3",-1.67282129916185,5.89407576597967,19.4472358920555,1.03417396629124e-05,2.4439661296112e-05
"SLCO2A1",1.26465663455701,3.41722588378986,23.6441143953198,1.15899842232576e-06,3.11295364749722e-06
"SLCO4C1",-1.32161860914043,2.594739309108,15.5277117890716,8.13045726797317e-05,0.000169529929235846
"SLFN13",1.02448108412742,2.97844940555424,11.0649202340846,0.000879763741984228,0.00158239336538613
"SLITRK3",-2.7072491753805,1.55968569566851,33.2136298446488,8.25697410730485e-09,2.98840535378631e-08
"SMAD6",-1.29024759415397,2.18232856482883,89.1678446314373,3.62696617999968e-21,6.11264137227653e-20
"SMARCD3",1.40054479187283,2.32515748267016,34.1713337361181,5.0466925507722e-09,1.87769128906526e-08
"SMC1B",5.4003088240596,-0.102951392423619,72.31489443752,1.83457502177784e-17,1.98202556643864e-16
"SMC2",1.13560003457849,3.71273963684784,85.1096839954232,2.8226472827137e-20,4.30141733808908e-19
"SMC4",1.56782048180543,5.2544604698099,109.533887517611,1.23966996296428e-25,3.42494314004462e-24
"SMEK3P",8.58457314491674,1.27201686401655,43.2475710630658,4.82336109031502e-11,2.33615920055171e-10
"SMG5",1.3547797271852,6.60160833051111,140.549812313518,2.01829257782666e-32,9.61145448986728e-31
"SMOC2",1.05143417929391,3.19571056820922,18.7487992130559,1.49117222550192e-05,3.44796363337987e-05
"SMPD3",-2.04598673433736,1.32254050131439,117.03589736511,2.81918545232195e-27,9.15097484153921e-26
"SMPDL3B",1.36271377948389,0.439062042305161,14.1192907584552,0.00017157516961496,0.000340632711261077
"SMPX",4.43964538218661,-0.0895697111081484,48.6430582368411,3.07053219580881e-12,1.7176234388997e-11
"SMYD2",1.11552184377752,5.65102591732148,59.6280663258637,1.14589271864319e-14,8.83808678092562e-14
"SMYD3",1.72933036881475,3.60870731356948,98.7333777470181,2.88891669521823e-23,6.18681168589857e-22
"SNAI2",1.21763875713688,3.7444075185206,25.4871753438223,4.45333304080963e-07,1.26413534180002e-06
"SNAP25",1.98790184736817,2.27480941044891,25.4725040032863,4.48732730831706e-07,1.27253746214508e-06
"SNCAIP",2.18270548261205,1.66996197950352,42.347034788194,7.64321277777903e-11,3.61249727012429e-10
"SNCG",3.3764427696419,4.11608810675775,68.345627771835,1.37209131479993e-16,1.34944062257871e-15
"SNHG12",1.43137898850456,2.34359792434693,78.8976923518042,6.54111181852324e-19,8.42488218832392e-18
"SNHG1",1.83306504412897,4.32216897229445,125.16201251041,4.69045492338898e-29,1.75916362502337e-27
"SNHG3",2.14546362372644,1.22610891835681,74.0443876109956,7.6380089169214e-18,8.68621014063402e-17
"SNHG6",1.53981312393769,5.78345795968252,53.1122590240218,3.15020277527074e-13,2.00287595861197e-12
"SNHG7",1.33303159782316,4.35483316651859,69.4595315926431,7.79985493194617e-17,7.90192441216128e-16
"SNORD116-4",2.30979527918982,-0.580357058617603,16.6832627417257,4.41689743555054e-05,9.55520385153395e-05
"SNPH",1.13879372045222,0.0750079294298642,30.9281951079184,2.67753471349274e-08,8.98740321058065e-08
"SNRPB",1.40630988926558,7.30175352064162,114.404045312026,1.06286967505218e-26,3.30196658492069e-25
"SNRPD2",1.04650472282618,6.61393296827694,44.8598647759631,2.11651895327143e-11,1.07549473101125e-10
"SNRPE",1.37869383700114,5.74846624918718,96.5428255037751,8.73341991325624e-23,1.80619600120301e-21
"SNX22",1.02989915248781,3.65202170642122,35.3408249621357,2.76769315263756e-09,1.06506894659048e-08
"SOAT2",2.0578655937907,2.72336013329948,19.8493025760021,8.37932985941919e-06,2.0044209909916e-05
"SOCS2",-2.05464887652854,4.39835272952929,143.831311234299,3.86787330951198e-33,1.89814243734932e-31
"SOCS3",-2.1638751320771,5.45951377907433,133.794719071232,6.05869411382438e-31,2.5873662149214e-29
"SOCS7",1.64451493786224,-0.321602360987147,81.3795847564469,1.86272252683748e-19,2.57069914404445e-18
"SOD3",1.26172989360982,4.4906965181765,14.1594510145071,0.000167951283368424,0.000333987737544598
"SOHLH2",6.73961175847094,0.149462598442731,27.8234213633132,1.3290738026235e-07,4.0421283231649e-07
"SORL1",-1.03991064614008,6.76153402802005,46.5129420408967,9.10153304660539e-12,4.80711032162372e-11
"SORT1",1.42863171200486,5.78523414533859,62.690716286161,2.41853005173439e-15,2.03816458928281e-14
"SOSTDC1",3.66078297891855,-0.468762472710904,44.3732396420524,2.71371335142502e-11,1.35986251950779e-10
"SOX12",1.1911470532072,4.60960143145283,49.0392584243282,2.5089040711973e-12,1.41880485307513e-11
"SOX2",3.7521878911985,-0.288914806579696,19.7123791598704,9.00163649937347e-06,2.14548389202222e-05
"SOX4",1.34115220471021,4.93144458886008,27.6291448708267,1.46947872288941e-07,4.43848184253495e-07
"SOX6",-1.18190486703383,3.35756100811155,34.1553808412201,5.08823496607497e-09,1.89217512468192e-08
"SOX9",1.42577516712783,5.09987287919303,25.7194790161653,3.94821791914516e-07,1.12827380212129e-06
"SP5",2.40445463709348,3.30327788787527,47.0441481410179,6.94055760051025e-12,3.71317266750136e-11
"SP6",3.16893769935528,0.178809924845738,99.5606909704571,1.90243187938213e-23,4.16664240814147e-22
"SPA17",1.39062716533006,1.45335528692861,54.6755091267415,1.42166957814351e-13,9.48019828778606e-13
"SPAG4",1.3568286537994,2.07959919745411,35.4162802160704,2.66252077043607e-09,1.02732711070371e-08
"SPAG5",1.45700443768351,4.88473793438405,63.7201540340774,1.43409888388849e-15,1.24022996069616e-14
"SPARCL1",2.90644809194079,7.35184948501783,72.0407971557438,2.10793957457053e-17,2.26216762202057e-16
"SPARC",1.62492444091935,9.13448504544349,62.7839628912117,2.30669434993859e-15,1.95172496224786e-14
"SPATA21",3.08617927414034,0.148062165704129,33.7173808931248,6.37287305404887e-09,2.34341080018963e-08
"SPATS2",1.73245219043847,4.04944312957884,199.574501345148,2.58634055717345e-45,3.20020959369231e-43
"SPC24",4.15953748714302,0.0504079233116533,167.712618101434,2.33761450716894e-38,1.61150691525165e-36
"SPC25",4.23867280885809,1.6566932302091,219.846730006271,9.76822684728775e-50,1.70379060323114e-47
"SPDEF",2.70968926491629,1.12268069294566,15.4580046992523,8.43588953528865e-05,0.000175468926440192
"SPEF2",1.36215674588544,1.91816938033245,54.7359878058206,1.37858610508773e-13,9.20987127058377e-13
"SPEG",2.14579147166154,0.80154663168459,22.9144571260722,1.69373163670482e-06,4.43402403337717e-06
"SPESP1",1.46460038718671,0.410713066434525,10.7361084131448,0.00105065051231295,0.00186446034159776
"SPG20",-1.17701721217047,3.3308352858628,45.5733263036406,1.47030236197987e-11,7.60198831942234e-11
"SPHK1",1.96962066573383,3.95867221160653,31.9606758342618,1.57325356846075e-08,5.47368226642784e-08
"SPIB",1.64781097291238,0.162117853984643,11.2665929281274,0.000789144335584353,0.0014287697031334
"SPINK1",3.15356934679368,8.3169529052646,34.6416731281157,3.96330253574551e-09,1.49457491039301e-08
"SPINK5",4.75852935311219,0.5264331201565,83.5001676036752,6.37105692513194e-20,9.30714340112362e-19
"SPINT1",1.48577451823302,5.0384441022842,13.3015943907569,0.000265180519568383,0.000512484098490386
"SPIRE2",1.06721766162644,3.71489489523268,53.7187217648876,2.31348156842459e-13,1.50054985063095e-12
"SPOCK1",4.98026598950968,2.21000334292648,90.1041734098754,2.25944605359739e-21,3.90334135058823e-20
"SPON2",1.22358378039025,7.4883934226524,46.9300639978279,7.35655155830523e-12,3.91979377657655e-11
"SPP1",5.64999289970341,10.5590109917954,81.7403902217295,1.55189332988704e-19,2.14787377980638e-18
"SPP2",-1.3063732166784,6.70322494387589,21.6243473193105,3.31615490488812e-06,8.37251038682688e-06
"SPRY2",-1.43576024795809,3.86294142698757,181.599965251527,2.16816006743687e-41,1.87954810157387e-39
"SPRYD4",-1.2103201808093,5.74559788004792,116.882787744176,3.04544370653493e-27,9.81935156781875e-26
"SPSB2",1.29158268622208,2.94720615251236,94.1280955836406,2.95751442659091e-22,5.77034182665183e-21
"SPTA1",4.61691810604819,0.0795464088085251,25.4365068654292,4.57184087497855e-07,1.29548914361058e-06
"SPTBN2",-1.29008694583873,5.16304539745448,41.1361670174564,1.4198457594601e-10,6.46793803011451e-10
"SQLE",1.88151059443406,6.68065022580093,69.8126632139122,6.52128768106297e-17,6.67671016681391e-16
"SQSTM1",1.71657924567627,10.2470649062342,65.2544722295344,6.58246377268635e-16,5.91890236255778e-15
"SRCRB4D",1.40768704991764,2.59614035023987,28.8150352407989,7.96305356870777e-08,2.49094914680602e-07
"SRC",1.03426897853815,4.6437853543962,28.2438958513271,1.06951377850017e-07,3.29713606715226e-07
"SRD5A1",-1.19415002780121,5.26935478024652,65.3993486830864,6.11591036126725e-16,5.51995226309639e-15
"SRGAP1",1.13577954103851,2.53438168511203,33.2360820124348,8.16218609423665e-09,2.95631643948621e-08
"SRPX2",1.13212543055659,2.23254204357214,15.2636901943984,9.34966031398013e-05,0.000193005892436176
"SRPX",-1.63802371789882,2.49026117747267,37.6789959936273,8.33977301201334e-10,3.44464747203758e-09
"SRRM3",3.51635316582438,1.72109731751211,60.8702911607222,6.09619080867981e-15,4.86787392924752e-14
"SRRM5",1.03651590953929,-0.411500240580152,42.6704131146346,6.47848125474068e-11,3.09228398037853e-10
"SRXN1",1.63177634463909,6.49314950835132,62.2410340794668,3.03889361959689e-15,2.52404262368928e-14
"SSC5D",-1.30915536091675,1.61353882748708,40.0551269792204,2.46895873933328e-10,1.09239351067628e-09
"SSR2",1.5478606428961,8.27021939408862,129.318720720411,5.77577414151106e-30,2.32913321021325e-28
"SSTR5",5.97125028257743,-0.530373143199168,32.7599034100799,1.04273693380797e-08,3.72457502855614e-08
"SST",9.47066567494062,1.48969489732515,13.3147548331871,0.000263325754851382,0.000508967550465082
"SSX1",9.96675245144178,3.213333837334,64.1517087176204,1.15198045164839e-15,1.00525744415394e-14
"ST3GAL6",-1.25846341394268,4.48630211068131,67.3658819109882,2.25518012494957e-16,2.15927530878934e-15
"ST6GAL2",-2.10034143370258,0.604308709437434,60.3568574616838,7.91284076878766e-15,6.21563732011606e-14
"ST6GALNAC2",1.14499398499399,1.57244047255382,19.353195206828,1.08637315377965e-05,2.56021880958294e-05
"STAB1",-1.11927439784535,5.86157946333405,63.3915569743177,1.69442717996187e-15,1.45407363866674e-14
"STAB2",-5.22090328549869,2.17916021599886,267.08295305053,4.90545727478011e-60,3.73770026142061e-57
"STAG3L4",1.00681606911218,2.58741376253149,44.8982994084037,2.07538040585406e-11,1.05793246956159e-10
"STAMBPL1",1.60140918135719,2.43407817273995,65.7027957428182,5.24314378875413e-16,4.79500901009434e-15
"STARD5",-1.56384810196959,3.34688880551251,108.519948745649,2.06758842976606e-25,5.54305142550431e-24
"STAR",1.74946265015281,-0.665955551662753,17.6316191059836,2.6809376826034e-05,5.98395541644303e-05
"STC1",1.21987683110765,3.8094166440662,32.8280607384652,1.00680958459627e-08,3.60157705861136e-08
"STC2",2.06869400179745,3.21713251651112,50.8752801228613,9.84253929449884e-13,5.85416768144863e-12
"STEAP3",-1.52174033646002,6.59866465749064,88.5462499526984,4.96601139028392e-21,8.2163367882446e-20
"STEAP4",-1.04733168946504,4.65076471495201,16.4934718083057,4.88178709121613e-05,0.00010491928699456
"STIL",2.7526777015795,2.09706297891719,210.289404464148,1.18775305815339e-47,1.81001063398806e-45
"STIP1",1.09610271678246,6.74320204415518,106.388649987004,6.06038481904709e-25,1.52584680044078e-23
"STK32B",1.78311073354118,-0.688472602569817,38.9788380509264,4.2842456124918e-10,1.83120825899155e-09
"STK39",2.42176142744222,3.44743016358963,88.1016149023762,6.21768447604692e-21,1.01480742006461e-19
"STMN1",2.28331779810921,6.18623465186154,136.262594657721,1.74813325240406e-31,7.81102626390542e-30
"STMN2",1.62312117588374,1.58843338279865,8.62625438118397,0.003313521889319,0.00546104922491702
"STOX1",2.07951512075923,0.426066082556008,39.9195522107145,2.64640819803376e-10,1.16530264061286e-09
"STRA6",4.39521990348533,-0.883486542366896,55.05527680621,1.17187282448547e-13,7.92766489723184e-13
"STRC",3.94669441365799,0.974802392032848,54.9081158042933,1.2629840118554e-13,8.47668963357933e-13
"STX11",-1.17322313840359,2.11567652293023,61.0217913986213,5.64465391693397e-15,4.52478708501955e-14
"STX1A",1.61300498592838,0.626576829574003,89.863298769416,2.55197408588213e-21,4.36701286540374e-20
"STX6",1.03382155069108,4.46112566165026,108.645201091528,1.9409744669187e-25,5.23267920997802e-24
"STXBP4",1.20208088612345,1.96766297111556,71.8752199631137,2.29244771324874e-17,2.44928159001491e-16
"STXBP6",1.87094058065876,2.71880562690918,87.6896521913757,7.65739525781384e-21,1.24138982247896e-19
"SUB1",1.07955577677036,7.5647172028172,83.084305007575,7.86275029342651e-20,1.13488570287074e-18
"SULF1",1.72400546695294,4.24428960324244,30.5991772496811,3.17228239307058e-08,1.05164030694946e-07
"SULT1A1",-1.08629388640402,6.76265486046228,46.8895222430801,7.51031619347736e-12,3.99584151168584e-11
"SULT1A2",-1.15876561239605,3.94137846372677,35.1302037822331,3.08380415462375e-09,1.1804397870568e-08
"SULT1C2",3.81430389300663,3.84630633012218,72.8750907995159,1.38120448118293e-17,1.51712422413394e-16
"SULT2B1",2.27373227971935,-0.0418467629172325,16.1731430989632,5.78079259673876e-05,0.000123017101900613
"SULT4A1",4.74613291183066,0.987391994363956,29.9860642000808,4.35162528963532e-08,1.41283873778988e-07
"SUPT3H",1.34705869826933,1.84257727366295,54.4205892889206,1.61858091335536e-13,1.06849958425196e-12
"SUSD4",1.4797514158027,3.71806520182271,15.4643073898557,8.40780495741109e-05,0.00017498532542904
"SUV420H2",1.35585705862095,2.67633627046708,127.187685692241,1.69010058911418e-29,6.55967459211955e-28
"SVEP1",-1.39983342388207,2.86453427798462,32.0653347978199,1.49073716603878e-08,5.20535502960527e-08
"SYCP2",1.66373763430378,-0.879631491497275,28.91968750103,7.54422102970333e-08,2.36658045172297e-07
"SYDE2",-1.14592382990771,0.938774678780218,60.0603158668282,9.19945774332278e-15,7.17567617187952e-14
"SYN1",-1.09719310774632,0.285342163489978,23.3467112356084,1.35274601652712e-06,3.5913633011669e-06
"SYNC",2.02717170792915,3.21447247296042,23.3966251735618,1.31809579028189e-06,3.50515664142375e-06
"SYNE1",-1.17814899896671,4.64508228857562,104.324397615818,1.71760947925025e-24,4.14430540518432e-23
"SYNGR3",1.967327766366,-0.627553903464799,29.1671975948772,6.63937916239439e-08,2.09956950926133e-07
"SYP",1.86469581813792,0.664997206034742,57.6571947956218,3.12019572348986e-14,2.26990319040014e-13
"SYT13",2.26831084670235,3.42590607619773,13.2306263775913,0.00027541175901392,0.000530415862078558
"SYT1",1.20763160174655,2.14564392766075,11.3277231857475,0.000763584663240026,0.00138561233012357
"SYT2",3.69849577998666,0.207522788333151,54.9817365955885,1.21655033685989e-13,8.19543937958147e-13
"SYT3",5.49876771700245,0.892667587442231,41.3038011539783,1.3031523542767e-10,5.95509363411103e-10
"SYT8",3.0712167618909,2.13904331011808,18.6007325837501,1.61158607283586e-05,3.71452500819053e-05
"SYT9",-2.29059100154472,1.15590041723776,23.2693556691938,1.40826010410089e-06,3.7278079223018e-06
"SYTL5",-1.50815386023139,1.10940838077049,52.3308717542988,4.6894412952496e-13,2.90869929868588e-12
"TACC3",2.21297108489785,4.33314228146482,137.092602173643,1.15090806996827e-31,5.20678004029083e-30
"TACR1",3.75272813513971,0.265566897782856,40.3595847231062,2.11266447272361e-10,9.40499494822254e-10
"TACSTD2",-1.37605169965792,2.72409155398987,19.1187803340854,1.22830267202058e-05,2.87179227759076e-05
"TAF1A",1.4926067038736,1.20396193420139,102.163453766132,5.1124434101013e-24,1.1766747734187e-22
"TAGAP",-1.11127307189452,1.1953026990263,41.3877758687963,1.24835588656957e-10,5.72275116208605e-10
"TAGLN2",1.19059063838728,8.34599212775166,62.8007778392911,2.28708498627199e-15,1.93626487405027e-14
"TARBP1",1.89361813528832,4.73921668683676,184.734717295511,4.48447616609036e-42,4.13514404181466e-40
"TATDN1",1.06765524154063,4.34696842737117,59.3266269821365,1.33557101445809e-14,1.02139786456998e-13
"TBCE",1.20842728680275,4.92959825291564,121.509294063246,2.95613255929197e-28,1.04380319660658e-26
"TBX15",-1.63820560680164,4.43524703037676,50.6132906428726,1.12480748920887e-12,6.65733361458578e-12
"TBX18",2.21067108801678,-0.566390802199022,21.4143550532026,3.6999066318837e-06,9.27989402456346e-06
"TBX19",1.17305241031384,0.704085477459514,71.8774919091239,2.2898097867529e-17,2.44827003565892e-16
"TBX4",7.98786133324411,0.926667444116075,59.0184243140969,1.56202514362239e-14,1.18519067108078e-13
"TBXA2R",-2.01360633944353,1.74166492538781,293.822990544449,7.30431909349131e-66,8.81205229303948e-63
"TBXAS1",-1.01345929189128,2.63916901926822,47.1173597372316,6.68608693375235e-12,3.58498076073825e-11
"TCAM1P",5.21974289060815,-0.809555184240158,43.0846782283976,5.24211746603043e-11,2.52546204844335e-10
